timestamp,timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
2025-03-19 15:09:00,1742396940.0,84409.5,84450.0,84386.79,84422.72,14.55835,1228968.6018017,2592.0,5.30461,447823.9585016
2025-03-19 15:10:00,1742397000.0,84422.72,84445.66,84397.31,84443.31,9.34728,789161.6699154,2303.0,5.83855,492917.992032
2025-03-19 15:11:00,1742397060.0,84443.3,84499.99,84386.79,84399.61,37.31787,3152452.2042365,3991.0,25.51583,2155719.5232432
2025-03-19 15:12:00,1742397120.0,84399.61,84408.57,84330.34,84331.48,8.15207,687669.6415369,2833.0,3.40802,287470.5758332
2025-03-19 15:13:00,1742397180.0,84331.47,84337.25,84292.45,84292.46,10.35879,873389.1902707,2054.0,4.04203,340787.1833675
2025-03-19 15:14:00,1742397240.0,84292.47,84299.36,84221.0,84221.01,14.51914,1223445.6410973,2041.0,1.07901,90925.1586577
2025-03-19 15:15:00,1742397300.0,84221.01,84282.01,84221.01,84282.0,6.64475,559848.4666557,1876.0,4.78119,402814.551756
2025-03-19 15:16:00,1742397360.0,84282.01,84315.22,84237.11,84315.21,13.49108,1136943.2396631,3419.0,5.28251,445208.6314875
2025-03-19 15:17:00,1742397420.0,84315.22,84315.22,84166.11,84166.12,23.19819,1953558.661384,3321.0,9.66467,813871.6060068
2025-03-19 15:18:00,1742397480.0,84166.12,84199.62,84130.91,84149.68,29.85175,2512201.1697022,3550.0,8.81348,741750.734553
2025-03-19 15:19:00,1742397540.0,84149.68,84149.68,84111.84,84139.66,5.88085,494748.3755017,2308.0,2.10927,177447.6285264
2025-03-19 15:20:00,1742397600.0,84139.67,84197.77,84139.66,84197.76,19.33162,1626957.8608835,2557.0,8.01545,674520.7813291
2025-03-19 15:21:00,1742397660.0,84197.77,84266.35,84194.32,84255.54,10.79055,908742.4618986,2010.0,5.01854,422674.5494536
2025-03-19 15:22:00,1742397720.0,84255.54,84303.68,84252.19,84303.67,10.98098,925621.3945749,1544.0,3.31864,279715.4976262
2025-03-19 15:23:00,1742397780.0,84303.67,84330.49,84303.67,84314.32,4.34506,366357.546838,1767.0,2.7977,235884.2388719
2025-03-19 15:24:00,1742397840.0,84314.31,84314.31,84243.73,84243.74,4.56635,384883.2408741,1781.0,0.89492,75434.6837026
2025-03-19 15:25:00,1742397900.0,84243.74,84279.7,84200.0,84279.69,7.92855,667846.5790743,2203.0,4.25529,358459.4870739
2025-03-19 15:26:00,1742397960.0,84279.7,84315.22,84279.69,84315.21,6.62917,558822.3183097,1670.0,5.27846,444958.3019275
2025-03-19 15:27:00,1742398020.0,84315.22,84339.38,84311.94,84320.42,4.93158,415841.4918627,1647.0,3.79755,320213.7578163
2025-03-19 15:28:00,1742398080.0,84320.42,84335.2,84280.02,84313.25,5.47629,461643.4701441,1994.0,2.65765,224033.987012
2025-03-19 15:29:00,1742398140.0,84313.25,84335.49,84313.25,84328.0,5.62619,474445.9440328,1257.0,3.02416,255020.257757
2025-03-19 15:30:00,1742398200.0,84328.0,84347.83,84313.17,84327.91,18.12468,1528396.2119645,2048.0,9.17289,773459.8327762
2025-03-19 15:31:00,1742398260.0,84327.9,84369.56,84287.19,84369.56,9.11213,768402.6078293,2738.0,5.39172,454677.871079
2025-03-19 15:32:00,1742398320.0,84369.56,84391.56,84369.56,84378.5,4.68045,394951.637787,1728.0,3.70568,312697.0996164
2025-03-19 15:33:00,1742398380.0,84378.51,84390.54,84358.49,84379.91,7.32541,618113.5309249,1919.0,3.58956,302885.3819992
2025-03-19 15:34:00,1742398440.0,84379.92,84387.22,84315.21,84331.92,17.2927,1458573.5931605,2449.0,11.74807,990834.4017028
2025-03-19 15:35:00,1742398500.0,84331.92,84345.22,84294.0,84306.37,4.99955,421531.0826376,1534.0,1.9431,163831.7877794
2025-03-19 15:36:00,1742398560.0,84306.37,84363.33,84305.64,84363.33,7.67223,647030.2031463,2091.0,4.18003,352490.47941
2025-03-19 15:37:00,1742398620.0,84363.34,84413.56,84362.47,84374.1,19.76646,1668010.5754111,2482.0,14.01376,1182500.6357593
2025-03-19 15:38:00,1742398680.0,84374.09,84462.28,84374.09,84446.14,23.84996,2013106.6507953,2084.0,19.86525,1676714.9748458
2025-03-19 15:39:00,1742398740.0,84446.15,84468.66,84400.0,84408.01,5.6023,473036.0120322,2478.0,2.16484,182803.3737952
2025-03-19 15:40:00,1742398800.0,84408.01,84488.59,84408.01,84488.59,11.12612,939640.5953473,2458.0,9.12725,770823.4728923
2025-03-19 15:41:00,1742398860.0,84488.58,84528.97,84488.58,84510.86,53.02391,4480665.6976443,4620.0,49.54944,4187034.0396267
