epoch,step,test_loss,test_mae,train_loss,val_loss
26,34649,,,7.518643485582288e-09,
26,34699,,,7.151119696402475e-09,
26,34749,,,1.3389826136744887e-08,
26,34799,,,1.010625472197546e-09,
26,34849,,,1.702233076716908e-10,
26,34899,,,6.111783171572349e-14,
26,34949,,,1.7045247158176124e-10,
26,34999,,,3.509191201511719e-11,
26,35049,,,1.4205326914762395e-09,
26,35099,,,1.209309630212374e-08,
26,35149,,,7.149707492715152e-10,
26,35199,,,3.4568461870776446e-08,
26,35249,,,4.4580411584504986e-10,
26,35299,,,6.568876997903317e-09,
26,35349,,,1.648712100177363e-07,
26,35399,,,1.3978818970417084e-11,
26,35449,,,8.478303996362069e-12,
26,35499,,,4.0033070192180276e-09,
26,35549,,,7.922555056438796e-09,
26,35599,,,3.802334003211172e-09,
26,35649,,,1.615483524730621e-09,
26,35693,,,,9.339343742809092e-10
27,35699,,,1.7084439418724173e-10,
27,35749,,,1.575919394980474e-10,
27,35799,,,1.2192640497232787e-07,
27,35849,,,9.355185515147468e-10,
27,35899,,,2.0314406867782964e-07,
27,35949,,,1.68121232491103e-07,
27,35999,,,8.321503208730263e-11,
27,36049,,,2.3229326795437544e-10,
27,36099,,,1.1306776348529723e-10,
27,36149,,,1.0346874468325495e-09,
27,36199,,,1.0088010982123308e-10,
27,36249,,,7.051809092217809e-08,
27,36299,,,3.7082969583934755e-07,
27,36349,,,3.4437043439083936e-08,
27,36399,,,1.6856824269773085e-10,
27,36449,,,4.270183928678506e-10,
27,36499,,,2.387724740149366e-10,
27,36549,,,2.6336532954474023e-10,
27,36599,,,5.2483201812281166e-11,
27,36649,,,8.143582164166219e-08,
27,36699,,,9.673461676129591e-08,
27,36749,,,1.7532684193355408e-09,
27,36799,,,3.7024663890328213e-10,
27,36849,,,3.3688513090268657e-10,
27,36899,,,3.406814386153201e-08,
27,36949,,,1.0082941148681357e-09,
27,36999,,,7.010769742521461e-09,
27,37015,,,,2.0172755132996656e-10
28,37049,,,5.941032110712285e-10,
28,37099,,,1.792802173383734e-08,
28,37149,,,3.0539160089659845e-10,
28,37199,,,8.494763226174484e-11,
28,37249,,,6.997485257898006e-08,
28,37299,,,8.914666693726758e-08,
28,37349,,,2.035006385625593e-09,
28,37399,,,9.901246489363302e-10,
28,37449,,,3.8348133002408247e-10,
28,37499,,,2.452561209675963e-10,
28,37549,,,4.025495492498976e-09,
28,37599,,,2.5247701707087344e-09,
28,37649,,,2.6538344854998286e-08,
28,37699,,,3.804849324495763e-09,
28,37749,,,8.906619203014748e-16,
28,37799,,,5.504123198885047e-11,
28,37849,,,5.464337315963519e-11,
28,37899,,,1.7809542729452232e-09,
28,37949,,,1.1465200316918e-10,
28,37999,,,4.4445547242588646e-10,
28,38049,,,4.2883421258466115e-09,
28,38099,,,3.451646435337352e-08,
28,38149,,,5.741460085140204e-10,
28,38199,,,6.6307211457616866e-12,
28,38249,,,9.744152151824892e-09,
28,38299,,,1.5376571127490024e-08,
28,38337,,,,1.7332897617183818e-10
29,38349,,,7.323261996816655e-08,
29,38399,,,3.897122180518409e-09,
29,38449,,,5.3110406697531864e-12,
29,38499,,,1.6240073819062673e-07,
29,38549,,,2.110286390077931e-09,
29,38599,,,2.0936905542612294e-08,
29,38649,,,2.2876736238686135e-07,
29,38699,,,1.1746992267802625e-09,
29,38749,,,1.967076279640878e-09,
29,38799,,,1.5098405858893216e-10,
29,38849,,,1.5770074135446066e-10,
29,38899,,,4.206163595199541e-08,
29,38949,,,1.1212190204057393e-10,
29,38999,,,9.508037690508786e-10,
29,39049,,,5.833457328296987e-11,
29,39099,,,1.9198712664092454e-07,
29,39149,,,1.6480973530352827e-10,
29,39199,,,2.941374088738513e-10,
29,39249,,,4.3072745370409393e-10,
29,39299,,,4.1836428765762435e-10,
29,39349,,,1.6472606612083496e-10,
29,39399,,,2.0934812217099363e-10,
29,39449,,,3.19747631150058e-11,
29,39499,,,7.5918754616211e-10,
29,39549,,,7.74131478920026e-08,
29,39599,,,6.268093682981757e-12,
29,39649,,,9.206227247204879e-08,
29,39659,,,,2.2731589055524637e-08
30,39699,,,9.735157124879379e-10,
30,39749,,,7.064436258197304e-10,
30,39799,,,1.4065351661152192e-10,
30,39849,,,1.9946293228212397e-10,
30,39899,,,2.2642426128482995e-11,
30,39949,,,6.409342034885412e-08,
30,39999,,,1.7811554187119327e-07,
30,40049,,,2.494273010356096e-09,
30,40099,,,4.909004314157528e-10,
30,40149,,,4.698430533522924e-10,
30,40199,,,8.743842094816046e-09,
30,40249,,,6.541441693874717e-11,
30,40299,,,2.711725288762068e-11,
30,40349,,,9.829257408000558e-08,
30,40399,,,7.548871394646994e-07,
30,40449,,,2.6479430204062737e-08,
30,40499,,,6.277068109739048e-08,
30,40549,,,6.305736377498761e-08,
30,40599,,,9.509775189542324e-10,
30,40649,,,2.0197012950973203e-09,
30,40699,,,1.0996281929465113e-07,
30,40749,,,1.6662216051344103e-09,
30,40799,,,1.6212226006118158e-09,
30,40849,,,1.9949633056626226e-09,
30,40899,,,1.1237136438371764e-12,
30,40949,,,1.735179916417806e-10,
30,40981,,,,1.7892554105003455e-10
31,40999,,,3.5043782986576844e-08,
31,41049,,,2.6497252308965713e-11,
31,41099,,,2.0705513747998339e-07,
31,41149,,,4.300598845929926e-07,
31,41199,,,4.1690830698826176e-07,
31,41249,,,1.6452601059313565e-08,
31,41299,,,1.61281699800897e-11,
31,41349,,,1.5736000591459742e-07,
31,41399,,,1.5172386957917894e-10,
31,41449,,,7.149114078508489e-10,
31,41499,,,2.268433441088291e-09,
31,41549,,,1.4839574191682914e-07,
31,41599,,,1.5457953139730307e-08,
31,41649,,,4.121319729932793e-09,
31,41699,,,1.4302273809718713e-09,
31,41749,,,8.683019858679586e-10,
31,41799,,,3.9633303583475055e-11,
31,41849,,,2.025649786796535e-10,
31,41899,,,3.1945336331773433e-07,
31,41949,,,1.3615829574931126e-09,
31,41999,,,3.460635944474433e-10,
31,42049,,,4.773859174633799e-08,
31,42099,,,5.367568611802653e-10,
31,42149,,,8.064449108502458e-10,
31,42199,,,3.0187325972264034e-09,
31,42249,,,3.858459862726704e-08,
31,42299,,,1.2815115724151838e-07,
31,42303,,,,7.598424667243364e-11
32,42349,,,2.852146643861353e-11,
32,42399,,,5.369315755898718e-11,
32,42449,,,4.5268219728278325e-10,
32,42499,,,5.094818078532626e-08,
32,42549,,,5.899503108253157e-08,
32,42599,,,5.773020461674605e-07,
32,42649,,,9.464088540633853e-11,
32,42699,,,8.318018984709852e-08,
32,42749,,,1.654139603068927e-09,
32,42799,,,2.7840821203994892e-08,
32,42849,,,1.8174325377984246e-09,
32,42899,,,2.7087299070416293e-10,
32,42949,,,8.391139172392315e-11,
32,42999,,,6.520664896925155e-09,
32,43049,,,6.615188397063321e-10,
32,43099,,,1.7220203128026634e-12,
32,43149,,,2.9114924447043444e-12,
32,43199,,,1.652084358205741e-09,
32,43249,,,5.364332242296932e-12,
32,43299,,,5.700834648791897e-08,
32,43349,,,6.493081072811435e-11,
32,43399,,,3.460366715390961e-11,
32,43449,,,5.5413507116242045e-11,
32,43499,,,4.140579823452839e-10,
32,43549,,,4.0381939458988825e-10,
32,43599,,,7.942658033013861e-13,
32,43625,,,,8.874521117974155e-10
33,43649,,,3.456503918641829e-07,
33,43699,,,4.342240456089996e-11,
33,43749,,,2.6383467854884657e-08,
33,43799,,,5.2984148624091176e-08,
33,43849,,,1.8917523547656856e-08,
33,43899,,,2.0231771813428168e-08,
33,43949,,,4.6207568327183424e-10,
33,43999,,,1.8220517006284354e-07,
33,44049,,,1.9866697176240677e-09,
33,44099,,,1.410061969409071e-07,
33,44149,,,1.3966015899313788e-08,
33,44199,,,1.0522614724006729e-10,
33,44249,,,3.263834713607139e-08,
33,44299,,,5.033234592999314e-11,
33,44349,,,7.216866038106673e-08,
33,44399,,,8.350735924977926e-08,
33,44449,,,2.4436659362692126e-09,
33,44499,,,8.628671388510867e-11,
33,44549,,,9.100713072029976e-08,
33,44599,,,3.1336535471528093e-13,
33,44649,,,9.275049478452146e-11,
33,44699,,,5.150740634007889e-08,
33,44749,,,1.0189860066844858e-10,
33,44799,,,7.672787205592613e-08,
33,44849,,,4.928491534883506e-07,
33,44899,,,1.99417105051225e-09,
33,44947,,,,3.784194312073108e-12
34,44949,,,1.0104767717011853e-11,
34,44999,,,1.3770835494142375e-07,
34,45049,,,2.024690282098618e-08,
34,45099,,,5.873777020326543e-10,
34,45149,,,4.1601069811214586e-11,
34,45199,,,1.3561461287281418e-07,
34,45249,,,2.372918250781453e-10,
34,45299,,,1.8947524438317487e-07,
34,45349,,,2.867988291299639e-09,
34,45399,,,1.378400185103601e-07,
34,45449,,,4.758675398175427e-11,
34,45499,,,1.3308586177540604e-10,
34,45549,,,5.24444878635677e-08,
34,45599,,,6.704911070798403e-10,
34,45649,,,1.904205820801863e-10,
34,45699,,,4.0354500296935214e-10,
34,45749,,,1.507816788093308e-10,
34,45799,,,1.3729230374792678e-07,
34,45849,,,1.546991157397315e-08,
34,45899,,,5.40031770412952e-08,
34,45949,,,8.719369670728838e-10,
34,45999,,,7.325918005562926e-08,
34,46049,,,5.862559049329974e-11,
34,46099,,,1.6824320425712358e-07,
34,46149,,,1.0876108547108743e-07,
34,46199,,,2.323086306654787e-10,
34,46249,,,1.1267251237914722e-12,
34,46269,,,,4.806051823874613e-12
35,46299,,,5.39555178313833e-10,
35,46349,,,4.890460258977214e-10,
35,46399,,,5.335945921225438e-11,
35,46449,,,1.0715049114651265e-07,
35,46499,,,2.0746073747801574e-09,
35,46549,,,1.368271682622435e-07,
35,46599,,,1.0997940336210377e-08,
35,46649,,,7.864397501278209e-12,
35,46699,,,9.050507010499587e-10,
35,46749,,,3.617831367819235e-08,
35,46799,,,4.4304806351425086e-11,
35,46849,,,6.534163210503152e-10,
35,46899,,,9.96734583758041e-10,
35,46949,,,2.470941784515901e-10,
35,46999,,,2.032986140543258e-10,
35,47049,,,1.6614146169935395e-10,
35,47099,,,1.0992811994015028e-08,
35,47149,,,4.1294762054278067e-10,
35,47199,,,7.885248703987102e-11,
35,47249,,,8.536258633284888e-08,
35,47299,,,6.515687989150365e-09,
35,47349,,,1.8502354093286044e-09,
35,47399,,,4.687808474734823e-10,
35,47449,,,1.0017119356220405e-09,
35,47499,,,6.9112480183264324e-09,
35,47549,,,1.7553830611305443e-09,
35,47591,,,,2.1876833677936247e-10
36,47599,,,7.166148785486826e-10,
36,47649,,,5.385025203530347e-10,
36,47699,,,3.7725804702404275e-08,
36,47749,,,7.372261690008486e-10,
36,47799,,,5.774589140195019e-10,
36,47849,,,7.756557174332102e-09,
36,47899,,,4.415848242622644e-11,
36,47949,,,2.8307769461832777e-09,
36,47999,,,2.1046289711001975e-11,
36,48049,,,4.5100004286702244e-10,
36,48099,,,2.6238899408781435e-07,
36,48149,,,1.760069034961731e-10,
36,48199,,,7.340303653791125e-08,
36,48249,,,1.895479051494675e-10,
36,48299,,,2.6356833382479294e-10,
36,48349,,,1.0977915104737335e-10,
36,48399,,,6.745721169154617e-12,
36,48449,,,1.8767206538816694e-11,
36,48499,,,8.435609849533066e-11,
36,48549,,,3.6573036266140946e-10,
36,48599,,,1.1042542748251893e-11,
36,48649,,,2.6638849459637015e-10,
36,48699,,,2.404259703325806e-06,
36,48749,,,1.8980895414438814e-12,
36,48799,,,5.040912687270804e-10,
36,48849,,,1.7225212922689082e-10,
36,48899,,,7.374708133056629e-08,
36,48913,,,,3.0927804761660127e-10
37,48949,,,1.4280775673114476e-08,
37,48999,,,1.2261227766430238e-07,
37,49049,,,2.8030097687370414e-10,
37,49099,,,1.5637093042641936e-07,
37,49149,,,3.838884765627881e-09,
37,49199,,,2.0565224190249864e-08,
37,49249,,,3.588450283587008e-07,
37,49299,,,4.389770213997224e-10,
37,49349,,,1.3250154040633788e-07,
37,49399,,,1.5489676208346737e-10,
37,49449,,,5.048871543067435e-08,
37,49499,,,2.2615476780174504e-07,
37,49549,,,1.0808766326420027e-08,
37,49599,,,1.0633691971406734e-07,
37,49649,,,4.289825439318662e-12,
37,49699,,,7.791640596610527e-13,
37,49749,,,2.925181188310859e-14,
37,49799,,,4.3795902234661233e-13,
37,49849,,,4.7867407954038654e-11,
37,49899,,,4.304699530166545e-08,
37,49949,,,1.466695515039973e-10,
37,49999,,,1.5977730072336271e-06,
37,50049,,,8.03601096777129e-08,
37,50099,,,4.1543206374949904e-11,
37,50149,,,3.064716835865511e-08,
37,50199,,,1.5423732691033365e-07,
37,50235,,,,4.475410493587351e-12
38,50249,,,1.2339840793629264e-07,
38,50299,,,3.431793516028847e-08,
38,50349,,,1.8033824420219356e-14,
38,50399,,,3.39106000224465e-11,
38,50449,,,1.375518882823501e-11,
38,50499,,,5.967702065845515e-08,
38,50549,,,8.443509086353274e-11,
38,50599,,,1.268677891630432e-07,
38,50649,,,5.051332436778466e-07,
38,50699,,,6.472826614978278e-12,
38,50749,,,1.355058287799693e-07,
38,50799,,,6.65137667166249e-11,
38,50849,,,2.131403387117814e-11,
38,50899,,,1.3274067615757796e-14,
38,50949,,,1.3087212380469282e-07,
38,50999,,,1.2969459707579123e-11,
38,51049,,,4.236299921966946e-10,
38,51099,,,2.1620424561774598e-08,
38,51149,,,9.005283498064731e-12,
38,51199,,,3.092467948384581e-11,
38,51249,,,3.3724345538388434e-10,
38,51299,,,1.660066146769168e-07,
38,51349,,,4.2276801504037564e-10,
38,51399,,,1.7261324314343796e-11,
38,51449,,,8.201771727056606e-12,
38,51499,,,7.725335128550004e-13,
38,51549,,,4.242338036419824e-08,
38,51557,,,,8.216374802749726e-11
39,51599,,,1.1732900873084873e-07,
39,51649,,,4.925476138062379e-10,
39,51699,,,1.3369323877132633e-11,
39,51749,,,2.14207419163559e-11,
39,51799,,,1.7167949006857697e-10,
39,51849,,,5.2835799971284736e-12,
39,51899,,,1.0067788616674456e-11,
39,51949,,,9.693085445405814e-09,
39,51999,,,5.0114671523715515e-08,
39,52049,,,1.4605766596176295e-09,
39,52099,,,1.5027717736870727e-08,
39,52149,,,2.5377676138305105e-07,
39,52199,,,8.941135831719293e-08,
39,52249,,,2.7462197849104086e-08,
39,52299,,,6.4513732897508724e-12,
39,52349,,,1.086695800012194e-08,
39,52399,,,2.768642559658474e-07,
39,52449,,,1.3138972548842887e-11,
39,52499,,,6.318875544336633e-12,
39,52549,,,2.8467197132550637e-13,
39,52599,,,7.086702752401308e-11,
39,52649,,,1.0062181088343891e-09,
39,52699,,,2.4747879093234282e-11,
39,52749,,,1.5888495852323103e-07,
39,52799,,,4.013012491754786e-11,
39,52849,,,4.688180399448072e-12,
39,52879,,,,1.2568598939388664e-11
40,52899,,,4.102429507213401e-10,
40,52949,,,1.9426420541646117e-11,
40,52999,,,6.289720033691992e-08,
40,53049,,,1.717518488542069e-11,
40,53099,,,2.196354070838069e-10,
40,53149,,,7.027206507664863e-13,
40,53199,,,6.871096758231943e-08,
40,53249,,,2.6161703203797515e-07,
40,53299,,,2.8829369447258557e-12,
40,53349,,,1.8252614975011738e-09,
40,53399,,,4.361800157171025e-11,
40,53449,,,4.657370951573203e-13,
40,53499,,,7.335897167504157e-11,
40,53549,,,7.48028375352483e-11,
40,53599,,,3.300948403506254e-11,
40,53649,,,1.5090009103380098e-11,
40,53699,,,2.2000875787853147e-07,
40,53749,,,5.169443539898566e-08,
40,53799,,,2.1366517444221245e-09,
40,53849,,,1.760299891961914e-11,
40,53899,,,2.0022961066956668e-10,
40,53949,,,2.46478448762133e-10,
40,53999,,,6.311240419165642e-11,
40,54049,,,4.535325726084949e-10,
40,54099,,,2.869656484552445e-14,
40,54149,,,1.4726333041892303e-08,
40,54199,,,3.2033078412041505e-08,
40,54201,,,,1.7422986664517026e-11
41,54202,1.742298492979355e-11,4.174080913799116e-06,,
